primary_media,depth,creditline,display_date,width,invno,medium,id,title,classification,people,dimensions,description,height,onview,collection,dominantColor
/internal/media/dispatcher/1371/resize%25253Aformat%25253Dthumbnail,30.48,Gift of Mr. and Mrs. C. Ruxton Love,1644-1661,not found in JSON,67.015.002,silk and dye,6063,Patent of Nobility,Information Forms,not found in JSON,Overall: 12 x 164 3/4 in. (30.5 x 418.5 cm),"This embroidered patent of nobility (gao ming) is a series of documents written in both Manchu, the language of the Qing imperial family, and Chinese. The documents chronicle the rise of a family of humble origins to nobility within the Qing empire. The history begins with Pien-zhu who was given a title for his participation in a southward campaign into Shandong province and the subjugation of the prefecture of Bien-jin. He is subsequently recognized for his services in surpressing bandits in Dong-chang Fu, where he lost his life. As a reward for this valorous service, an hereditary title and promotion was bestowed on his elder brother, Hun-zhu in the 4th year, 12th month, 17th day of the reign of the Shunzhi emperor (1648). With the unification of the empire under the Manchu, Qing dynasty, Pien-zhu's family was given an additional title on the occasion of ascendancy of the Empress Dowager (1651). Subsequent entries detail the history of the imperial favors granted to the descendants of Pien-zhu.",not found in JSON,1,Asia,#cb9a6b
/internal/media/dispatcher/10052/resize%25253Aformat%25253Dthumbnail,"[133.35, 279.4]",Gift of Stephen Junkunc III,possibly late 18th to early 19th century,not found in JSON,61.060.000,ink on paper,2102,Pear Blossoms and White Swallows,Art Works,not found in JSON,Sight: 52 1/2 x 19 3/8 in. (133.4 x 49.2 cm)Overall: 110 x 19 3/8 in. (279.4 x 49.2 cm),not found in JSON,not found in JSON,1,Asia,#bba48b
/internal/media/dispatcher/137/resize%25253Aformat%25253Dthumbnail,18.415,Gift of Julia-Shaine Shepps,18th century,not found in JSON,91.0302,stone,11581,"The Perfect Warrion, Zhenwu",Art Works,Artist Unknown,Overall: 7 1/4 x 4 3/4 x 2 1/8 in. (18.4 x 12.1 x 5.4 cm),"Also referred to as the Black Warrior or Black Emperor, he is associated with the tortoise and serpent, which symbolize the north. Unlike the other directions, the north was never worshipped in early times, and was feared as the home of the destructive god of the ocean wind. But beginning in the Han Dynasty, which ruled under the protection of water and of the North, the Black Emperor was worshipped. The Chinese associated animals and colors with the various directions: the green dragon of the east, the red bird or phoenix of the south, and the white tiger of the west. The artist of this piece has utilized the black stone, coupled with the tortoise and snake, to provide the viewer with the necessary identification for this figure.",5.398,1,Asia,#1c191a
/internal/media/dispatcher/6633/resize%25253Aformat%25253Dthumbnail,"[46.99, 22.542]",Gift of Stephen Junkunc III,17th century,not found in JSON,63.024.000,ink on silk,5105,Philosopher and Mountains,Art Works,not found in JSON,Sight: 8 7/8 x 9 3/4 in. (22.5 x 24.8 cm)Framed: 18 1/2 x 18 1/2 x 2 1/2 in. (47 x 47 x 6.4 cm),not found in JSON,6.35,1,Asia,#7d6243
/internal/media/dispatcher/7071/resize%25253Aformat%25253Dthumbnail,"[99.06, 242.888]",Gift of Stephen Junkunc III,Autumn 1702,not found in JSON,61.059.000,ink and colors on silk,1895,A Picture of a Boat in Mist and Rain,Art Works,Shen Jian,Sight: 39 x 18 3/4 in. (99.1 x 47.6 cm)Overall: 95 5/8 x 21 3/8 in. (242.9 x 54.3 cm),"While there is no biographical information currently available on this artist, it would appear that he was influenced by earlier artists, such as Qiu Ying (1494/1495-1552), a major painter of the Ming Dynasty (1368-1644). The colophon in the upper left corner identifies the title of the work. It also indicates that the painting was executed by Shen Jian, a native of Tingjian, at his studio called the The Study for Fragrant Speech. Originally commissioned by Xuan Liushi, there are a number of owners and collectors seals on the painting. In keeping with Chinese techniques the painting is divided into three horizontal planes. In the foreground, there is a boat with a scholar and his servant moored beneath a willow tree. The river, islands, and a promontory dominate the mid-ground. There are a series of mountains draped in mist in the background. The entire composition is intended to portray the grandeur of nature against the relative insignificance of man.",not found in JSON,1,Asia,#857661
/internal/media/dispatcher/3927/resize%25253Aformat%25253Dthumbnail,2.54,Gift of Mr. and Mrs. Simon Berman,ca. 1800,24.448,2003.16.35,porcelain and underglaze cobalt blue,15400,Plate,Containers,Artist Unknown,Overall: 1 x 9 5/8 in. (2.5 x 24.4 cm),Dish with landscape and water design.,not found in JSON,1,Asia,#918e8d
/internal/media/dispatcher/3957/resize%25253Aformat%25253Dthumbnail,3.492,Gift of Mr. and Mrs. Simon Berman,1835-1850,18.098,2003.16.14,porcelain and overglaze enamel,15613,Plate,Containers,Artist Unknown,Overall: 1 3/8 x 7 1/8 in. (3.5 x 18.1 cm),Plate with floral medallion design.,not found in JSON,1,Asia,#9d948c
/internal/media/dispatcher/1035/resize%25253Aformat%25253Dthumbnail,3.492,Gift of Stephen Junkunc III,early 18th century,15.558,57.093.001,"porcelain, underglaze cobalt blue and overglaze enamel",24129,Plate,Containers,not found in JSON,Overall: 1 3/8 x 6 1/8 in. (3.5 x 15.6 cm),Dish with design of animals in the Imperial Park.,not found in JSON,1,Asia,#d5dddd
/internal/media/dispatcher/3944/resize%25253Aformat%25253Dthumbnail,5.398,Gift of Mr. and Mrs. Simon Berman,ca. 1856-1871,not found in JSON,2003.16.11,porcelain and overglaze enamel,14745,Platter,Containers,Artist Unknown,Overall: 2 1/8 x 17 5/8 x 14 5/8 in. (5.4 x 44.8 x 37.1 cm),Oval platter with rose medallion design.,37.148,1,Asia,#dbd9d2
/internal/media/dispatcher/3942/resize%25253Aformat%25253Dthumbnail,3.175,Gift of Mr. and Mrs. Simon Berman,1820-1840,not found in JSON,2003.16.9,"porcelain, overglaze enamel and gilding",14958,Platter,Containers,Artist Unknown,Overall: 1 1/4 x 12 3/4 x 10 1/2 in. (3.2 x 32.4 x 26.7 cm),Platter with dragon design.,26.67,1,Asia,#8d837c
/internal/media/dispatcher/3951/resize%25253Aformat%25253Dthumbnail,4.445,Gift of Mr. and Mrs. Simon Berman,19th century,not found in JSON,2003.16.38,porcelain and underglaze cobalt blue,15390,Platter,Containers,Artist Unknown,Overall: 1 3/4 x 11 3/8 x 8 3/8 in. (4.4 x 28.9 x 21.3 cm),"Oval platter with calligraphy, possibly made for export to the Japanese market.",21.272,1,Asia,#8b8b89
/internal/media/dispatcher/13944/resize%25253Aformat%25253Dthumbnail,"[181.292, 198.438]","Gift of Leo S. Figiel, M.D.",18th century,not found in JSON,2007.3,ink and colors on paper,18416,Poets Gathering on a Spring Night in the Peach and Pear Garden,Art Works,Artist Unknown,Sight: 71 3/8 x 19 3/8 in. (181.3 x 49.2 cm)Framed: 78 1/8 x 26 1/4 x 1 in. (198.4 x 66.7 x 2.5 cm),not found in JSON,2.54,1,Asia,#9f825b
/internal/media/dispatcher/123/resize%25253Aformat%25253Dthumbnail,43.815,Gift of Dr. and Mrs. Joseph Kurstin,late 18th or early 19th century,not found in JSON,84.0024,wood and pigment,11546,Portrait of a Buddhist Sect Founder or Disciple,Art Works,Artist Unknown,Overall: 17 1/4 x 18 1/8 x 14 1/4 in. (43.8 x 46 x 36.2 cm),"Japanese wood sculpture first evolved in the eighth century during the Heian Period and reached its zenith in the Kamakura Period (1185-1332), but due to the fragile and perishable nature of wood, few early works have survived. This seventeenth-century example is executed in the style of the Kamakura as it was inherited from the earlier Heian. For stylistic reasons it has been tentatively identified as a Buddhist sect founder or disciple.",36.195,not found in JSON,Asia,#a29e99
/internal/media/dispatcher/106/resize%25253Aformat%25253Dthumbnail,"[106.35, 94.932]",Acquired through exchange,1859,not found in JSON,94.0067.01,ink and colors on silk,7264,Portrait of a Monk,Art Works,Artist Unknown,Sight: 37 3/8 x 31 3/8 in. (94.9 x 79.7 cm)Framed: 41 7/8 x 35 7/8 x 1 in. (106.4 x 91.1 x 2.5 cm),"The inscription on the bottom of this painting indicates that it was made for the Qingwei Shan temple. The inscription lists a number of temple officials, including the chief monk who may have been responsible for commissioning this work. The sitter is not identified. The painting depicts a monk or holy man seated beneath a pine tree on a rock platform of the type on which lohan or holymen were commonly depicted in art. Behind the sitter and in the distance there is a river and a mountain range framed by the sky.",2.54,1,Asia,#775a40
/internal/media/dispatcher/5813/resize%25253Aformat%25253Dthumbnail,"[9.208, 10.16, 27.94]",Museum purchase,1880s,not found in JSON,2004.12.1,albumen print,15424,Portrait of a Young Man with Umbrella,Art Works,Artist Unknown,Sight: 3 5/8 x 2 1/4 in. (9.2 x 5.7 cm)Sheet: 4 x 2 1/2 in. (10.2 x 6.4 cm)Mat: 11 x 14 in. (27.9 x 35.6 cm),not found in JSON,not found in JSON,1,Asia,#523a2f
/internal/media/dispatcher/5814/resize%25253Aformat%25253Dthumbnail,"[35.56, 6.668, 10.16]",Museum purchase,1880s,not found in JSON,2004.12.2,albumen print,16091,Portrait of Two Women,Art Works,Artist Unknown,Sight: 2 5/8 x 2 1/8 in. (6.7 x 5.4 cm)Sheet: 4 x 2 1/2 in. (10.2 x 6.4 cm)Mat: 14 x 11 in. (35.6 x 27.9 cm),not found in JSON,not found in JSON,1,Asia,#462c1d
/internal/media/dispatcher/9988/resize%25253Aformat%25253Dthumbnail,11.748,Gift of Mr. and Mrs. Leon Amar,early 18th century,not found in JSON,2008.14.40A-B,"porcelain, underglaze iron red and overglaze enamel",17854,Punch Bowl,Containers,Artist Unknown,Overall: 4 5/8 x 10 1/2 x 10 3/8 in. (11.7 x 26.7 x 26.4 cm),Bowl with fish design.,26.352,1,Asia,#292b30
/internal/media/dispatcher/19258/resize%25253Aformat%25253Dthumbnail,17.78,Museum purchase through funds from The Rubin - Ladd Foundation,1820,not found in JSON,2009.23.1,ink on paper,22471,Rock and Poem,Art Works,Suzuki Meimon,Overall: 7 x 19 1/4 in. (17.8 x 48.9 cm),not found in JSON,not found in JSON,1,Asia,#c1ae94
/internal/media/dispatcher/6337/resize%25253Aformat%25253Dthumbnail,45.72,Gift of Dr. Ralph Parisi,17th century,not found in JSON,2004.64.2,pottery and glaze,15792,Roof Tile,Architectural Elements,Artist Unknown,Overall: 18 x 25 x 9 in. (45.7 x 63.5 x 22.9 cm),Roof tile with dragon design.,22.86,1,Asia,#9f9e96
/internal/media/dispatcher/6338/resize%25253Aformat%25253Dthumbnail,43.18,Gift of Dr. Ralph Parisi,17th century,not found in JSON,2004.64.1,pottery and glaze,24859,Roof Tile,Architectural Elements,Artist Unknown,Overall: 17 x 24 1/2 x 9 1/2 in. (43.2 x 62.2 x 24.1 cm),Roof tile with dragon design.,24.13,1,Asia,#96917f
/internal/media/dispatcher/21639/resize%25253Aformat%25253Dthumbnail,17.4625349251,Bequest of Mrs. Jane Franklin Beal,18th century,7.62001524,2012.15.14,porcelain and underglaze cobalt blue,25928,Rosewater Sprinkler,Containers,Artist Unknown,Overall: 6 7/8 x 3 in. (17.5 x 7.6 cm),Gourd-shaped rosewater sprinkler with landscape design.,not found in JSON,1,Asia,#bdc4c3
/internal/media/dispatcher/127/resize%25253Aformat%25253Dthumbnail,71.755,Gift of Dr. and Mrs. Carl Henry Davis,17th century,not found in JSON,58.244.019,"bronze, gilding and pigment",8373,Sakyamuni Buddha Seated on a Lotus,Art Works,not found in JSON,Overall: 28 1/4 x 18 1/4 x 11 7/8 in. (71.8 x 46.4 x 30.2 cm),"Seated in padmasana, the lotus position, and on a lotus base, this serene image of the Buddha holds his hands in bhumisparsa mudra. Literally bhumisparsha translates into touching the earth or the earth witness mudra. It is one of the five classic mudras associated with Buddhism. This position is also symbolic of the Buddha acquiring enlightenment under the bodhi tree. He bears the ancient Indian symbol of longlife, the swastika (?), on his chest.",30.162,1,Asia,#e4e2de
/internal/media/dispatcher/7304/resize%25253Aformat%25253Dthumbnail,3.81,Gift of Mrs. Alexander Beal,ca. 1730,16.192,2007.49.1,porcelain and overglaze enamel,16712,Saucer,Containers,Artist Unknown,Overall: 1 1/2 x 6 3/8 in. (3.8 x 16.2 cm),"This small saucer is decorated in overglaze enamels in a style that was intended for the European export market. The scene, which appears to take place in a home in the country, includes a young woman who is dancing to the rapt attention of a group of Chinese men.",not found in JSON,1,Asia,#dddbd3
/internal/media/dispatcher/5829/resize%25253Aformat%25253Dthumbnail,87.63,"Gift of The Chinese Art Gallery, Ltd.",19th century,not found in JSON,2003.61,stone,16289,Scholar's Stone (Gongshi),Art Works,Artist Unknown,Overall: 34 1/2 x 23 x 13 in. (87.6 x 58.4 x 33 cm),"The Chinese have long admired strange shape rocks, which reminded them of some of the fantastic mountains in China. Rocks, particularly from the Lake Tai region, were collected and artfully enhanced by the craftsmanâ€™s hand for the gardens of the wealthy scholar-officials or literati. Small-scale versions were also carved and avidly collected to decorate the inside of the literatiâ€™s studio.",33.02,1,Asia,#958b87
/internal/media/dispatcher/20603/resize%25253Aformat%25253Dthumbnail,"[48.26, 55.562]",Gift of Ruth and Harvey Rosenwasser,ca. 1883,not found in JSON,2010.27.3,porcelain and glaze,21916,Scholars Walking in a Vast Mountain Landscape,Art Works,YÃ¼-ch'Ã¼an,Sight: 19 x 13 7/8 in. (48.3 x 35.2 cm)Framed: 21 7/8 x 16 5/8 x 1 1/8 in. (55.6 x 42.2 x 2.9 cm),Chinese porcelain tile with fired enamel decoration of an original painting in the literati style depicting scholars walking in a vast mountain landscape. Dedication by the artist with a calligraphic inscription.,2.858,1,Asia,#d8dcc5
/internal/media/dispatcher/2619/resize%25253Aformat%25253Dthumbnail,4.445,Gift of Dr. and Mrs. Nolan Babcock,19th century,not found in JSON,88.0082.12,bone or wood and stain,723,Seal,Information Forms,not found in JSON,Overall: 1 3/4 x 1 1/4 x 1 1/4 in. (4.4 x 3.2 x 3.2 cm),Seal stone with carved floral design.,3.175,1,Asia,#201d19
/internal/media/dispatcher/2621/resize%25253Aformat%25253Dthumbnail,8.255,Gift of Dr. and Mrs. Nolan Babcock,1830 or 1890,not found in JSON,88.0081.02,stone,873,Seal,Information Forms,not found in JSON,Overall: 3 1/4 x 1 5/8 x 3/4 in. (8.3 x 4.1 x 1.9 cm),Seal with carved landscape.,1.905,1,Asia,#77472a
/internal/media/dispatcher/8978/resize%25253Aformat%25253Dthumbnail,3.492,Gift of Dr. Young Seek Choue,18th century,3.175,60.131.000,copper alloy,6227,Seal,Information Forms,Artist Unknown,Overall: 1 3/8 x 1 1/4 in. (3.5 x 3.2 cm),not found in JSON,not found in JSON,1,Asia,#d9d9d9
/internal/media/dispatcher/2631/resize%25253Aformat%25253Dthumbnail,3.81,Gift of Dr. and Mrs. Nolan Babcock,19th century,not found in JSON,88.0075.01,bronze,10794,Seal,Information Forms,not found in JSON,Overall: 1 1/2 x 1 1/2 x 1/2 in. (3.8 x 3.8 x 1.3 cm),not found in JSON,1.27,1,Asia,#968b83
/internal/media/dispatcher/16681/resize%25253Aformat%25253Dthumbnail,6.032,Gift of Florence Schwartz in memory of Cecil Schwartz,19th century,not found in JSON,2007.10.2,glass,18755,Seal,Information Forms,Artist Unknown,Overall: 2 3/8 x 1 5/8 x 1 1/2 in. (6 x 4.1 x 3.8 cm),"Seals were among the most important possessions of the literati and remain highly coveted collectorâ€™s items. They could be carved with ownerâ€™s personal name (mingzi), their nom-de-plume (hao), the name of the studio, or an expression or wish. The size of the seal varied from small portable examples, carried on the person, to larger pieces made for the desk. Stone was the preferred medium for seals but bamboo, metal, wood, rhinoceros horn, and, less frequently, porcelain were also used. This is in large measure the result of the literatiâ€™s attraction to the natural look and feel of stone. Executed in cast glass, this example is very unusual.",3.81,1,Asia,#b5aca4
/internal/media/dispatcher/21722/resize%25253Aformat%25253Dthumbnail,2.857505715,"Bequest of Byron F. Meyer, Jr.",18th century,not found in JSON,2012.16.20,porcelain and glaze,26381,Seal,Information Forms,Artist Unknown,Overall: 1 1/8 Ã— 7/8 Ã— 7/8 in. (2.9 Ã— 2.2 Ã— 2.2 cm),Seal surmounted with a seated temple lion gazing to his left.,2.222504445,1,Asia,#a9a9a8
/internal/media/dispatcher/2625/resize%25253Aformat%25253Dthumbnail,"[4.445, 1.905]",Gift of Dr. and Mrs. Nolan Babcock,19th century,not found in JSON,89.0166.14A-B,"rock crystal, silver, leather, silk and pigment",1075,Seal Box with Seal Stone and Paste,Information Forms,not found in JSON,Overall (Seal Stone): 1 3/4 Ã— 1/2 Ã— 1/2 in. (4.4 Ã— 1.3 Ã— 1.3 cm)Overall (Seal Box): 3/4 Ã— 3 Ã— 1 3/8 in. (1.9 Ã— 7.6 Ã— 3.5 cm),not found in JSON,"[3.492, 1.27]",1,Asia,#472925
/internal/media/dispatcher/3437/resize%25253Aformat%25253Dthumbnail,4.128,Gift of Dr. and Mrs. Joseph Kurstin,18th century,not found in JSON,2002.46.23,"ivory, stain and pigment",15348,Seal with Shishi Becoming a Peony Flower,Art Works,Artist Unknown,Overall: 1 5/8 x 1 1/4 x 1 1/8 in. (4.1 x 3.2 x 2.9 cm),not found in JSON,2.858,1,Asia,#ac9e90
/internal/media/dispatcher/22250/resize%25253Aformat%25253Dthumbnail,6.667513335,Museum purchase through the Thea Katzenstein Art Acquisition Endowment Fund,ca. 1850,38.1000762002,2014.3,metal and enamel,26680,Sectional Serving Dishes,Containers,Artist Unknown,Overall: 2 5/8 Ã— 15 in. (6.7 Ã— 38.1 cm),not found in JSON,not found in JSON,1,Asia,#23292f
/internal/media/dispatcher/21658/resize%25253Aformat%25253Dthumbnail,2.54000508,Bequest of Mrs. Jane Franklin Beal,ca. 1750,not found in JSON,2012.15.33,porcelain and overglaze enamels,25945,Serving Platter,Containers,Artist Unknown,Overall: 1 x 9 3/8 x 12 1/8 in. (2.5 x 23.8 x 30.8 cm),Oval-shaped serving platter with serpentine rim and floral design.,30.7975615951,1,Asia,#888d74
/internal/media/dispatcher/10053/resize%25253Aformat%25253Dthumbnail,"[94.615, 182.88]",Gift of Dr. and Mrs. Joseph Kurstin,1st half of the 19th century,not found in JSON,84.0094,ink and colors on paper,12312,Shoki and Oni,Art Works,Mori Tetsuzan,Sight: 37 1/4 x 13 3/4 in. (94.6 x 34.9 cm)Overall: 72 x 17 3/4 in. (182.9 x 45.1 cm),not found in JSON,not found in JSON,1,Asia,#977a5b
/internal/media/dispatcher/1002/resize%25253Aformat%25253Dthumbnail,13.335,Gift of Stephen Junkunc III,1736-1795,14.605,57.103.000,porcelain and underglaze cobalt blue,4166,Stem Cup,Containers,not found in JSON,Overall: 5 1/4 x 5 3/4 in. (13.3 x 14.6 cm),Stem cup with Indian lotus and Sanskrit design.,not found in JSON,1,Asia,#dcdedf
/internal/media/dispatcher/990/resize%25253Aformat%25253Dthumbnail,11.112,Gift of Stephen Junkunc III,late 17th century,14.288,57.092.000,porcelain and underglaze copper red,8072,Stem Cup,Containers,not found in JSON,Overall: 4 3/8 x 5 5/8 in. (11.1 x 14.3 cm),Stem bowl with three fish design,not found in JSON,1,Asia,#ccd5d2
/internal/media/dispatcher/997/resize%25253Aformat%25253Dthumbnail,11.43,Gift of Stephen Junkunc III,1723-1735,16.192,70.026.002,porcelain and underglaze copper red,11454,Stem Cup,Containers,not found in JSON,Overall: 4 1/2 x 6 3/8 in. (11.4 x 16.2 cm),Stem bowl with three fish design.,not found in JSON,1,Asia,#d3d6d0
/internal/media/dispatcher/21715/resize%25253Aformat%25253Dthumbnail,13.6525273051,"Bequest of Byron F. Meyer, Jr.",1662-1722,6.032512065,2012.16.12,porcelain and underglaze cobalt blue,26373,Stem Cup,Containers,Artist Unknown,Overall: 5 3/8 Ã— 2 3/8 in. (13.7 Ã— 6 cm),Stem cup with double bell form and alternating flora and landscape designs.,not found in JSON,1,Asia,#bdc0c1
/internal/media/dispatcher/11244/resize%25253Aformat%25253Dthumbnail,"[149.225, 200.66]",Museum purchase through funds from Brian A. Dursum in memory of Thea Katzenstein,1878,not found in JSON,2005.24,ink on paper,25134,A T'ai-Hu Rock,Art Works,Wang Yin,Sight: 58 3/4 x 22 1/4 in. (149.2 x 56.5 cm)Overall: 79 x 27 1/8 in. (200.7 x 68.9 cm),not found in JSON,not found in JSON,1,Asia,#947a5b
/internal/media/dispatcher/1000/resize%25253Aformat%25253Dthumbnail,8.572,Museum purchase,mid 18th century,not found in JSON,97.0002,pottery and copper alloy,2322,Teapot,Containers,Artist Unknown,Overall: 3 3/8 x 7 1/2 x 5 3/8 in. (8.6 x 19.1 x 13.7 cm),Teapot with chrysanthemum form.,13.652,1,Asia,#928b89
/internal/media/dispatcher/1001/resize%25253Aformat%25253Dthumbnail,10.478,Museum purchase,18th century,not found in JSON,89.003,pottery (I-hsing ware),3506,Teapot,Containers,not found in JSON,Overall: 4 1/8 x 6 7/8 x 4 1/8 in. (10.5 x 17.5 x 10.5 cm),not found in JSON,10.478,1,Asia,#bfbcba
/internal/media/dispatcher/3925/resize%25253Aformat%25253Dthumbnail,"[33.338, 30.162]",Gift of Mr. and Mrs. Simon Berman,late 19th to early 20th century,not found in JSON,2003.16.44,"porcelain, underglaze cobalt blue and brass",14783,Teapot,Containers,Artist Unknown,Overall: 11 7/8 x 9 3/8 x 7 3/8 in. (30.2 x 23.8 x 18.7 cm)Overall (On Stand): 13 1/8 Ã— 10 1/8 Ã— 8 3/4 in. (33.3 Ã— 25.7 Ã— 22.2 cm),Teapot with dragon design.,"[18.732, 22.225]",1,Asia,#9d9b9c
/internal/media/dispatcher/21758/resize%25253Aformat%25253Dthumbnail,14.2875285751,"Bequest of Byron F. Meyer, Jr.",late 19th century,not found in JSON,2012.16.60,silver and plastic,26421,Teapot,Containers,Artist Unknown,Overall: 5 5/8 Ã— 8 1/2 Ã— 4 1/2 in. (14.3 Ã— 21.6 Ã— 11.4 cm),Teapot decorated in repousse and hand engraved detail with a design that is a rich overall tapestry of bamboo and cranes. The spout is in the organic form of a bamboo stalk and the lid is also extensively worked in the bamboo motif with a knop in the shape of a bamboo node. The shield for the monogram was never dedicated. The handled has been restored from the original ivory.,11.43002286,1,Asia,#1a1b1b
/internal/media/dispatcher/7644/resize%25253Aformat%25253Dthumbnail,151.765,Gift of George Campbell,late 18th to early 19th century,not found in JSON,98.0014.04,wood,1793,Temple Guardian,Art Works,Artist Unknown,Overall: 59 3/4 x 22 7/8 x 6 3/4 in. (151.8 x 58.1 x 17.1 cm),"These figures are wood copies of ancient guardians that, in their original stone form, would have flanked the entrance to Sri Lankan Buddhist shrines. They appear to be inspired by the pre-eleventh century Anuradhapura style.",17.145,1,Asia,#7e6c55
/internal/media/dispatcher/7645/resize%25253Aformat%25253Dthumbnail,147.32,Gift of George Campbell,late 18th to early 19th century,not found in JSON,98.0014.03,wood,22842,Temple Guardian,Art Works,Artist Unknown,Overall: 58 x 22 1/8 x 6 5/8 in. (147.3 x 56.2 x 16.8 cm),"These figures are wood copies of ancient guardians that, in their original stone form, would have flanked the entrance to Sri Lankan Buddhist shrines. They appear to be inspired by the pre-eleventh century Anuradhapura style.",16.828,1,Asia,#7e6c56
/internal/media/dispatcher/15752/resize%25253Aformat%25253Dthumbnail,37.148,Gift of Mr. and Mrs. Frederick Altman,1846,not found in JSON,80.0006.2,ink on paper,18538,Text of The Luohan Bantuojia,Art Works,not found in JSON,Sheet: 14 5/8 x 11 1/8 in. (37.1 x 28.3 cm),not found in JSON,not found in JSON,1,Asia,#1d1d21
/internal/media/dispatcher/2758/resize%25253Aformat%25253Dthumbnail,5.08,Museum purchase through funds from the Edna C. Pawley Endowment,1850-1900,9.208,2002.16.1,silver and lacquer,14255,Tobacco Box,Containers,Artist Unknown,Overall: 2 x 3 5/8 in. (5.1 x 9.2 cm),"Each side of this six-sided box bears an auspicious charater that reads in succession: Duo [lots of], Li [strength or vitality], Shou [longevity], Fu [wealth], Kang [good], Ning [health]. Iron boxes of this type are characteristically recorded to be tobacco boxes; however, this example appears to have been used as a seal box.",not found in JSON,1,Asia,#81766d
/internal/media/dispatcher/13737/resize%25253Aformat%25253Dthumbnail,76.5176530353,Gift of Ann Hu,early 20th century,not found in JSON,2006.29.1-.20,ink on mulberry paper,18040,Tobin Rubbings from the Longmen Grotto,Art Works,Artist Unknown,Sheet (.2): 30 1/8 Ã— 15 in. (76.5 Ã— 38.1 cm),not found in JSON,not found in JSON,1,Asia,#bab6a6
/internal/media/dispatcher/120/resize%25253Aformat%25253Dthumbnail,5.398,Gift of Dr. and Mrs. Joseph Kurstin,19th century,not found in JSON,84.0086,boxwood,7372,Trick Daruma,Art Works,Gyokumin,Overall: 2 1/8 x 1 1/2 x 1 in. (5.4 x 3.8 x 2.5 cm),not found in JSON,2.54,1,Asia,#3a2016
/internal/media/dispatcher/10652/resize%25253Aformat%25253Dthumbnail,28.893,Gift of Kenneth Shepps,19th century,not found in JSON,94.0050.03,stone,10549,The Twenty-Four Filial Exemplars,Art Works,Artist Unknown,Overall: 11 3/8 x 19 7/8 x 1 3/4 in. (28.9 x 50.5 x 4.4 cm),"This plaque, probably carved for the interior of a tomb, depicts two scenes dealing with filial piety. On the right is the story of Yang Hong who fights a tiger to save his father. The left side depicts Old Lai-zi entertaining his aged parents. As nothing is known of these stories in the standard histories, they are probably localized to the area where the plaque was carved.",4.445,1,Asia,#5b4e4d
/internal/media/dispatcher/5816/resize%25253Aformat%25253Dthumbnail,"[8.89, 10.16, 35.56]",Museum purchase,1880s,not found in JSON,2004.12.4,albumen print,24846,Two Musicians,Art Works,Ing-Qua John & Co.,Sight: 3 1/2 x 2 1/4 in. (8.9 x 5.7 cm)Sheet: 4 x 2 1/2 in. (10.2 x 6.4 cm)Mat: 14 x 11 in. (35.6 x 27.9 cm),not found in JSON,not found in JSON,1,Asia,#7e6143
/internal/media/dispatcher/3233/resize%25253Aformat%25253Dthumbnail,12.383,Museum purchase,18th century,6.985,98.0013.02,porcelain and underglaze cobalt blue,8734,Vase,Containers,Artist Unknown,Overall: 4 7/8 x 2 3/4 in. (12.4 x 7 cm),"Vase with peach, pomegranate and citron design.",not found in JSON,1,Asia,#928b89
/internal/media/dispatcher/993/resize%25253Aformat%25253Dthumbnail,21.908,Gift of Stephen Junkunc III,1723-1735,18.098,63.026.000,pottery and flambÃ© blue glaze,7153,Vase,Containers,not found in JSON,Overall: 8 5/8 x 7 1/8 in. (21.9 x 18.1 cm),not found in JSON,not found in JSON,1,Asia,#d4d6da
/internal/media/dispatcher/3234/resize%25253Aformat%25253Dthumbnail,14.605,Gift of Stephen Junkunc III,18th century,5.715,64.046.002,porcelain and turquoise glaze,7251,Vase,Containers,not found in JSON,Overall: 5 3/4 x 2 1/4 in. (14.6 x 5.7 cm),not found in JSON,not found in JSON,1,Asia,#2d6c8b
/internal/media/dispatcher/511/resize%25253Aformat%25253Dthumbnail,25.4,Gift of Stephen Junkunc III,late 17th century,10.16,57.101.000,porcelain and overglaze enamel,11270,Vase,Containers,not found in JSON,Overall: 10 x 4 in. (25.4 x 10.2 cm),"The shape and decoration of this vase are characteristic of many of the finest ceramics of the Kangxi period. The shape seems to appear in the early Kangxi period. It has a neck with a thick flaring rim-form mouth, and a wide shoulder curving down slightly to the foot. In the famille-verte palette, the neck, as in this case, often bears a sprig of bamboo executed in black overglaze enamels. The shoulder has a diaper pattern in overglaze enamels with two reserve panels illustrating the eternal knot, one of the eight Buddhist treasures. The main body of the vase is decorated exclusively in overglaze enamels â€“ in this case, a single bird on a plum tree branch. The decoration appears to have been inspired by the academic album-leaf painting of the late Northern Song dynasty (960-1127) and very possibly from Northern Song paintings in the imperial collections. The perpendicular foot is unglazed and there is no mark on the base. The application of reign marks, while common in the Ming Dynasty, was apparently forbidden by imperial edict in 1677. This might explain the erratic appearance of reign marks in the Kangxi period, as well as the predominance of earlier Ming reign marks and symbols used.",not found in JSON,1,Asia,#d2d0ce
/internal/media/dispatcher/1011/resize%25253Aformat%25253Dthumbnail,36.83,Gift of William Luban,early 19th century,23.178,59.027.000,porcelain and underglaze cobalt blue,11389,Vase,Containers,not found in JSON,Overall: 14 1/2 x 9 1/8 in. (36.8 x 23.2 cm),Vase with Indian lotus design.,not found in JSON,1,Asia,#d9dcd9
