primary_media,depth,creditline,display_date,width,invno,medium,id,title,classification,people,dimensions,description,height,onview,collection,dominantColor
/internal/media/dispatcher/15054/resize%25253Aformat%25253Dthumbnail,"[12.382, 8.89]","Collection of the Lowe Art Museum, University of Miami",1896,not found in JSON,65.052.008,etching,23567,Upland Greenery,Art Works,David Young Cameron,Sight: 3 1/2 x 4 7/8 in. (8.9 x 12.4 cm)Sheet: 4 7/8 x 7 3/8 in. (12.4 x 18.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a6926e
/internal/media/dispatcher/7551/resize%25253Aformat%25253Dthumbnail,22.225,Gift of James W. Dye,1978,not found in JSON,80.0156.8,"book with illustrations, 1 original painting and 6 screen prints",10420,Upon the Pun: Dual Meaning in Words and Pictures,Information Forms,Patrick Hughes,Overall: 8 3/4 x 5 5/8 x 1/2 in. (22.2 x 14.3 x 1.3 cm),not found in JSON,1.27,not found in JSON,Europe,#f3efee
/internal/media/dispatcher/6817/resize%25253Aformat%25253Dthumbnail,32.385,Bequest of Benedict G. Rucker,1946,not found in JSON,2004.33.60.32,lithograph,16894,Ustensiles divers,Art Works,Ã‰mile Gallois,Sheet: 12 3/4 x 9 7/8 in. (32.4 x 25.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ede3c4
/internal/media/dispatcher/16540/resize%25253Aformat%25253Dthumbnail,30.48,Gift of Harry G. Barrer,1979,not found in JSON,80.0177.6,embossed etching,19364,V,Art Works,John Furnival,Sheet: 12 x 10 1/8 in. (30.5 x 25.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#f4f4f2
/internal/media/dispatcher/19183/resize%25253Aformat%25253Dthumbnail,"[32.068, 43.498]",Gift of Gene Wakefield,1860,not found in JSON,2008.2.4,engraving,20970,La vache et sa gardienne (The Cow and Its Keeper),Art Works,Charles Joseph Beauverie,Sight: 12 5/8 x 15 3/4 in. (32.1 x 40 cm)Sheet: 17 1/8 x 22 3/4 in. (43.5 x 57.8 cm),Engraving after drawing by Jean-Baptiste Corot.,not found in JSON,not found in JSON,Europe,#484032
/internal/media/dispatcher/11880/resize%25253Aformat%25253Dthumbnail,"[16.192, 23.495]",Museum purchase,1904,not found in JSON,2005.42.10,platinum print,17436,Valley of the Kings,Art Works,Artist Unknown,Sight: 6 3/8 x 4 5/8 in. (16.2 x 11.7 cm)Sheet: 9 1/4 x 7 5/8 in. (23.5 x 19.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#bebbb5
/internal/media/dispatcher/8612/resize%25253Aformat%25253Dthumbnail,24.765,Gift of Drs. Ann and Robert Walzer,1784-1786,not found in JSON,2004.50.9.5,engraving,17606,Various Articles of Nootka Sound and Various Articles of the Sandwich Islands,Art Works,John Webber,Sheet: 9 3/4 x 14 3/8 in. (24.8 x 36.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#7a6b55
/internal/media/dispatcher/6304/resize%25253Aformat%25253Dthumbnail,51.435,Gift of Dr. and Mrs. Martin B. Grossman,1969,not found in JSON,82.0144,390 plastic elements in a screen printed aluminum box,6203,Vasarely Planetary Folklore Participations #1,Art Works,Victor Vasarely,Overall: 20 1/4 x 20 1/4 x 1 in. (51.4 x 51.4 x 2.5 cm),not found in JSON,2.54,not found in JSON,Europe,#db6a4d
/internal/media/dispatcher/1909/resize%25253Aformat%25253Dthumbnail,38.1,Gift of Bernie Bercuson,1951,not found in JSON,94.0042.09,pottery and glaze,7441,Vase,Containers,Pablo Picasso,Overall: 15 x 9 1/2 x 7 1/8 in. (38.1 x 24.1 x 18.1 cm),Vase with high handles.,18.098,1,Europe,#c5c4bf
/internal/media/dispatcher/3122/resize%25253Aformat%25253Dthumbnail,"[25.4, 32.385]",Gift of Benedict Rucker,not dated,not found in JSON,2001.57.43,hand colored engraving,14896,Vatican Biblioteca en Roma 42 vue d'optique reprÃ©sentant la BibliothÃ¨que du Vatican Ã  Rome,Art Works,Artist Unknown,Sight: 10 x 16 1/8 in. (25.4 x 41 cm)Sheet: 12 3/4 x 19 1/8 in. (32.4 x 48.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#7b756c
/internal/media/dispatcher/14306/resize%25253Aformat%25253Dthumbnail,"[50.8, 36.195]",Gift of Mrs. Benjamin Kresberg,1941-1942,not found in JSON,81.0538.03,aquatint and etching,6681,"Le vautour (The Vulture), Plate 14",Art Works,Pablo Picasso,Sheet: 14 1/4 x 11 in. (36.2 x 27.9 cm)Mat: 20 x 16 in. (50.8 x 40.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c0b7a6
/internal/media/dispatcher/15004/resize%25253Aformat%25253Dthumbnail,"[58.102, 44.768]","Collection of the Lowe Art Museum, University of Miami",1775,not found in JSON,65.045.137,engraving,10965,"Veduta dell'insigne Basilica Vaticana coll'ampio Portico, e Piazza adjacente",Art Works,Giovanni Battista Piranesi,Sight: 17 5/8 x 27 3/4 in. (44.8 x 70.5 cm)Sheet: 22 7/8 x 32 1/8 in. (58.1 x 81.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#736e60
/internal/media/dispatcher/14656/resize%25253Aformat%25253Dthumbnail,"[11.748, 15.875]",Gift of Dr. David James,not dated,not found in JSON,65.003.013,etching,4595,VeÃ¼e de l'Aquafarelle proche de Rome (Grotte de la Nymphe EgÃ©rie),Art Works,IsraÃ«l Silvestre,Sight: 4 5/8 x 9 3/4 in. (11.7 x 24.8 cm)Sheet: 6 1/4 x 10 1/2 in. (15.9 x 26.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a2a095
/internal/media/dispatcher/20517/resize%25253Aformat%25253Dthumbnail,"[44.132, 46.99, 66.358]","Museum purchase through the 2010 Directorâ€™s Circle, the Linnie E. Dalbeck Memorial Endowment Fund and the Lowe Art Museum Acquisitions Fund",1584,not found in JSON,2010.7,engraving,22544,The Venetian Ball,Art Works,Hendrick Goltzius,Sight: 17 3/8 x 29 3/8 in. (44.1 x 74.6 cm)Sheet: 18 1/2 x 30 in. (47 x 76.2 cm)Framed: 26 1/8 x 38 x 1 in. (66.4 x 96.5 x 2.5 cm),not found in JSON,2.54,1,Europe,#867d72
/internal/media/dispatcher/6989/resize%25253Aformat%25253Dthumbnail,"[39.688, 46.038]","Collection of the Lowe Art Museum, University of Miami",not dated,not found in JSON,T2004.16,oil on canvas board,16422,Venice,Art Works,Artist Unknown,Sight: 15 5/8 x 11 1/2 in. (39.7 x 29.2 cm)Framed: 18 1/8 x 14 1/8 x 1 5/8 in. (46 x 35.9 x 4.1 cm),not found in JSON,4.128,not found in JSON,Europe,#a99d89
/internal/media/dispatcher/10613/resize%25253Aformat%25253Dthumbnail,"[49.53, 66.04]",Gift of Mrs. William L. McKnight in loving memory of William L. McKnight,not dated,not found in JSON,99.0017.04,oil on canvas,13202,Venice Canal with Gondola,Art Works,Antoine Bouvard,Sight: 19 1/2 x 25 3/8 in. (49.5 x 64.5 cm)Framed: 26 x 31 3/4 x 2 1/2 in. (66 x 80.6 x 6.4 cm),not found in JSON,6.35,not found in JSON,Europe,#504e34
/internal/media/dispatcher/7275/resize%25253Aformat%25253Dthumbnail,6.032,Bequest of Benedict G. Rucker,ca. 1920,not found in JSON,2004.33.54.5,glass plate stereo transparency,16005,Vente de chevaux rÃ©formes (Sale of Rejected Horses),Art Works,Union Photographique Industrielle LumiÃ¨re-Jougla Co.,Overall: 2 3/8 x 5 in. (6 x 12.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#1f1f1f
/internal/media/dispatcher/15001/resize%25253Aformat%25253Dthumbnail,42.228,Gift of Marguerite M. Wolfe,1784,not found in JSON,58.031.000,mezzotint,2649,Venus Attired by the Graces,Art Works,Francesco Bartolozzi,Sheet: 16 5/8 x 17 3/8 in. (42.2 x 44.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#865b3a
/internal/media/dispatcher/14266/resize%25253Aformat%25253Dthumbnail,"[25.4, 42.228]",Gift of Dr. David Klein,1880,not found in JSON,74.007.219,etching,7618,"Venus zeight Amor Psyche, Plate 2",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 5/8 x 12 3/8 in. (42.2 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#999288
/internal/media/dispatcher/14281/resize%25253Aformat%25253Dthumbnail,"[42.545, 25.4]",Gift of Dr. David Klein,1880,not found in JSON,74.007.234,etching,8830,"Venus zeigt Amor Psyche, Plate 2",Art Works,Max Klinger,Sight: 10 x 6 7/8 in. (25.4 x 17.5 cm)Sheet: 16 3/4 x 12 3/8 in. (42.5 x 31.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#999288
/internal/media/dispatcher/14978/resize%25253Aformat%25253Dthumbnail,"[45.085, 16.192]",Gift of Ira Mogitz,1881,not found in JSON,S83.0269.01,etching,9218,"Verfolgter Centaur (Hunting the Centaur), Plate 3",Art Works,Max Klinger,Sight: 6 3/8 x 14 3/4 in. (16.2 x 37.5 cm)Sheet: 17 3/4 x 24 5/8 in. (45.1 x 62.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#9a958b
/internal/media/dispatcher/14652/resize%25253Aformat%25253Dthumbnail,"[28.258, 19.685]",Gift of Dr. David James,1926,not found in JSON,62.048.031,etching,6991,Le verger (The Orchard),Art Works,Jacques Beurdeley,Sight: 7 3/4 x 11 3/4 in. (19.7 x 29.8 cm)Sheet: 11 1/8 x 15 1/2 in. (28.3 x 39.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b2ab97
/internal/media/dispatcher/3456/resize%25253Aformat%25253Dthumbnail,35.56,Gift of the Estate of Louis Field,1938,not found in JSON,88.0001,serial with lithographs,3565,"Verve: An Artistic and Literary Quarterly (Volume 1, No. 3, October-December)",Information Forms,Joan MirÃ³,Overall: 14 x 10 3/8 x 1/2 in. (35.6 x 26.4 x 1.3 cm),not found in JSON,1.27,not found in JSON,Europe,#b44525
/internal/media/dispatcher/5318/resize%25253Aformat%25253Dthumbnail,60.96,Gift of Benedict Rucker,1774,not found in JSON,2000.002.33,60 bound engravings,13431,Vestigia delle terme di Tito e loro interne pitture,Art Works,Marco Carloni,Overall: 24 x 27 x 2 1/4 in. (61 x 68.6 x 5.7 cm),"Bound engravings with floor plans, wall designs and ceiling designs from the Baths of Titus.",5.715,not found in JSON,Europe,#aba38d
/internal/media/dispatcher/16541/resize%25253Aformat%25253Dthumbnail,30.48,Gift of Harry G. Barrer,1979,not found in JSON,80.0177.7,embossed etching,19733,VI,Art Works,John Furnival,Sheet: 12 x 10 1/8 in. (30.5 x 25.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#f1f1f0
/internal/media/dispatcher/6373/resize%25253Aformat%25253Dthumbnail,62.23,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352,book with 100 screen prints,9028,Viagem Pitoresca e HistÃ³rica ao Brasil,Information Forms,Jean-Baptiste Debret,Overall (Portfolio): 24 1/2 Ã— 16 1/2 Ã— 2 1/2 in. (62.2 Ã— 41.9 Ã— 6.4 cm),not found in JSON,6.35,not found in JSON,Europe,#e4dac8
/internal/media/dispatcher/463/resize%25253Aformat%25253Dthumbnail,"[19.05, 33.973]",Gift of Dr. and Mrs. Daniel Sharkey,1918,not found in JSON,99.0031.03,etching,12884,Vicke (Anders Victor Andren),Art Works,Anders Leonard Zorn,Sight: 7 1/2 x 11 1/4 in. (19.1 x 28.6 cm)Sheet: 13 3/8 x 17 5/8 in. (34 x 44.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#4d4131
/internal/media/dispatcher/1888/resize%25253Aformat%25253Dthumbnail,60.008,Gift of Dr. and Mrs. Rudolph E. Drosd,1950,not found in JSON,S68.729.089,offset lithograph,668,La Vie et La Peinture par Maurice de Vlaminck Portfolio,Art Works,Maurice de Vlaminck,Overall (Closed): 23 5/8 Ã— 18 5/8 Ã— 7/8 in. (60 Ã— 47.3 Ã— 2.2 cm),not found in JSON,2.222,not found in JSON,Europe,#d5cdbd
/internal/media/dispatcher/17246/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.30,screen print,19266,"Le vieil OrphÃ©e africain ""Oricongo,"" Plate 30",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ebe3ce
/internal/media/dispatcher/448/resize%25253Aformat%25253Dthumbnail,24.765,Gift of Dr. Daniel J. DelRowe,"October 30, 1850",not found in JSON,99.0023.15,lithograph,13443,"Viens donc jouer dans la prairie, Plate 9",Art Works,HonorÃ© Daumier,Sheet: 9 3/4 x 14 in. (24.8 x 35.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a5937a
/internal/media/dispatcher/15196/resize%25253Aformat%25253Dthumbnail,"[58.102, 65.405]",Gift of Mrs. Robert Russell,1926,not found in JSON,87.0066,etching,12034,"Vierge aux sept glaives, Plate 53",Art Works,Georges Rouault,Sight: 22 7/8 x 16 1/8 in. (58.1 x 41 cm)Sheet: 25 3/4 x 20 in. (65.4 x 50.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#282621
/internal/media/dispatcher/15251/resize%25253Aformat%25253Dthumbnail,"[26.988, 26.988, 60.96]",Gift of Dr. David James,1894,not found in JSON,61.074.023,lithograph,3870,Les vieux messieurs,Art Works,Henri de Toulouse-Lautrec,Sight: 10 5/8 x 6 7/8 in. (27 x 17.5 cm)Sheet: 10 5/8 x 13 3/4 in. (27 x 34.9 cm)Mat: 24 x 17 7/8 in. (61 x 45.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#aea186
/internal/media/dispatcher/8622/resize%25253Aformat%25253Dthumbnail,24.448,Gift of Drs. Ann and Robert Walzer,1784-1786,not found in JSON,2004.50.9.15,engraving,17334,"A View in Christmas Sound, Tierra del Fuego",Art Works,John Webber,Sheet: 9 5/8 x 14 1/4 in. (24.4 x 36.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#80715c
/internal/media/dispatcher/8613/resize%25253Aformat%25253Dthumbnail,24.448,Gift of Drs. Ann and Robert Walzer,1784-1786,not found in JSON,2004.50.9.6,engraving,16720,"View of a Morai or Burial Place of Atooi, One of the Sandwich Islands",Art Works,John Webber,Sheet: 9 5/8 x 14 3/8 in. (24.4 x 36.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#7d6f5c
/internal/media/dispatcher/16421/resize%25253Aformat%25253Dthumbnail,"[93.028, 79.375]",Gift of Mr. and Mrs. Alan Radcliff,1779,not found in JSON,82.0039,oil on canvas,23949,A View of Cork or An Unusual Load,Art Works,Jonathan Fisher,Sight: 31 1/4 x 47 1/4 in. (79.4 x 120 cm)Framed: 36 5/8 x 52 1/2 x 1 3/4 in. (93 x 133.4 x 4.4 cm),not found in JSON,4.445,not found in JSON,Europe,#363523
/internal/media/dispatcher/8611/resize%25253Aformat%25253Dthumbnail,24.765,Gift of Drs. Ann and Robert Walzer,1784-1786,not found in JSON,2004.50.9.4,engraving,17294,A View of Karakakooa in Owyhee,Art Works,Taylor,Sheet: 9 3/4 x 14 3/8 in. (24.8 x 36.5 cm),"The principal goal of Cookâ€™s first two voyages had been to confirm the presence of a great Southern Continent believed to exist in the Antarctic region. Once Cook was able to dispel this myth, interest turned to exploration of the northern Pacific. Cook visited the Hawaiian Islands briefly â€“ the first European to do so â€“ while en route to the northwest coast of North America in search of a northern passage linking the Pacific and Atlantic Oceans. He had not expected to encounter additional islands that far north, but was welcomed by the Hawaiians with reverence and respect bordering on veneration when he arrived at Waimea Bay, Oahu, in January of 1778. After sailing to the northwest coast of North America, Alaska, and into the Bearing Strait, Cook returned in January of 1779, anchoring at Kealakekua Bay on the island of Hawaii, where he was again greeted with veneration and huge crowds of people. Webber drew this view of Kealakekua Bay after returning to England for publication in the official account of the third voyage, for which it was engraved by William Byrne (English, 1743-1805). The lack of a large crowd, reported to have included around 1,500 canoes and upwards of 10,000 people, makes it unlikely that the scene depicts Cookâ€™s arrival. The Resolution and the Discovery dwarf the native canoes gathered around them, and at bottom left, a Hawaiian man paddles toward the British ships on a surf board made of wooden planks. For a reader of the account, this panoramic landscape of the Kona Coast, reproduced by Hogg in its correct orientation, would have reinforced Cookâ€™s initial peaceful welcoming by the Hawaiians and set the stage for the tumultuous events to come.",not found in JSON,1,Europe,#81735b
/internal/media/dispatcher/7129/resize%25253Aformat%25253Dthumbnail,"[26.67, 37.782]",Bequest of Benedict G. Rucker,1756,not found in JSON,2004.33.22,hand colored engraving,16098,A View of London As It Was in the Year 1647,Art Works,John Boydell,Sight: 10 1/2 x 18 1/2 in. (26.7 x 47 cm)Sheet: 14 7/8 x 21 3/8 in. (37.8 x 54.3 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#908c78
/internal/media/dispatcher/8623/resize%25253Aformat%25253Dthumbnail,24.765,Gift of Drs. Ann and Robert Walzer,1784-1786,not found in JSON,2004.50.9.16,engraving,17284,"View of the Indians of Terra del Fuego, with a Representation of a Hut, and Their Domestic Mode of Living",Art Works,Thomas Morris,Sheet: 9 3/4 x 14 1/4 in. (24.8 x 36.2 cm),"James Cook (1728-1779) first arrived in Tierra del Fuego at the southern end of South America in January of 1769. Communication with the native peoples was difficult and interactions were limited. In his journal, Cook wrote that the native Haush people lived in such a simplistic society, the Europeans, â€œ â€¦ could not discover that they had any head or chief, or form of Government, neither have they any usefull or necessary Utentials except it be a Bagg or Basket to gather their Muscels into: in a Word they are perhaps as miserable a set of People as are this day upon Earth.â€� Both Sydney Parkinson (Scottish, ca. 1745-1771) and Alexander Buchan (British?, d. 1769) made pencil sketches of the Haush, and both drew similar images depicting a group of natives seated around a fire in their hut. Working from these, Giovanni Battista Cipriani (Italian, 1727-1785) created a wash and watercolor drawing, which was then engraved by Francesco Bartolozzi (Italian, 1725-1815) as the first plate in the second volume of the official account of Cookâ€™s first voyage, An Account of the Voyages undertaken by the order of his present Majesty for making discoveries in the Southern Hemisphereâ€¦, by John Hawkesworth, published in London by Strahan and Cadell in 1773. The engraving commissioned by Alexander Hogg (English, fl. ca. 1778-1824), which gives credit to Cipriani as the designer, is a copy after Bartolozziâ€™s print by an engraver named Thomas Morris (British, b. 1750?), who reversed the original in order to make his version.",not found in JSON,1,Europe,#7f7058
/internal/media/dispatcher/16542/resize%25253Aformat%25253Dthumbnail,30.48,Gift of Harry G. Barrer,1979,not found in JSON,80.0177.8,embossed etching,25315,VII,Art Works,John Furnival,Sheet: 12 x 10 1/8 in. (30.5 x 25.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#f4f4f2
/internal/media/dispatcher/16543/resize%25253Aformat%25253Dthumbnail,30.48,Gift of Harry G. Barrer,1979,not found in JSON,80.0177.9,embossed etching,19379,VIII,Art Works,John Furnival,Sheet: 12 x 10 1/8 in. (30.5 x 25.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#f6f6f1
/internal/media/dispatcher/6305/resize%25253Aformat%25253Dthumbnail,"[40.958, 24.13]",Gift of Dr. and Mrs. Robert E. Hirschfield,1981 (printed 1982),not found in JSON,84.0202.15,gelatin silver print,3855,"Vikki, Zabriskie Point, Death Valley, California",Art Works,Lucien Clergue,Sight: 9 1/2 x 14 1/8 in. (24.1 x 35.9 cm)Mat: 16 1/8 x 20 1/8 in. (41 x 51.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#242424
/internal/media/dispatcher/1821/resize%25253Aformat%25253Dthumbnail,"[45.72, 21.272]",Gift of Dr. David James,1838,not found in JSON,58.232.000,pencil on paper,24071,Villa Chinoise environs de Canton (Chinese Village Near Canton),Art Works,Auguste Borget,Sheet: 8 3/8 x 13 1/2 in. (21.3 x 34.3 cm)Mat: 18 x 24 in. (45.7 x 61 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#9e9a88
/internal/media/dispatcher/17289/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.72,screen print,25408,"Villa das Torres - Sto. Antonio, Plate 72",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#f3ebd8
/internal/media/dispatcher/344/resize%25253Aformat%25253Dthumbnail,"[49.53, 69.85]",Gift of John W. Reish,not dated,not found in JSON,S60.218.000,oil on canvas,784,Village de Sisfours environ de Toulon,Art Works,Artist Unknown,Sight: 19 1/2 x 23 1/2 in. (49.5 x 59.7 cm)Framed: 27 1/2 x 31 3/8 x 3 in. (69.9 x 79.7 x 7.6 cm),not found in JSON,7.62,not found in JSON,Europe,#867c4e
/internal/media/dispatcher/15115/resize%25253Aformat%25253Dthumbnail,"[29.21, 17.78]",Gift of M. Knoedler and Co.,1881,not found in JSON,53.130.000,etching,3622,The Village Ford,Art Works,Francis Seymour Haden,Sight: 7 x 10 1/8 in. (17.8 x 25.7 cm)Sheet: 11 1/2 x 17 7/8 in. (29.2 x 45.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b8ab90
/internal/media/dispatcher/11936/resize%25253Aformat%25253Dthumbnail,"[7.62, 10.795]",Museum purchase,ca. 1900,not found in JSON,2005.42.24,gelatin silver print,18533,Village Scene,Art Works,Artist Unknown,Sight: 3 x 7 in. (7.6 x 17.8 cm)Sheet: 4 1/4 x 7 5/8 in. (10.8 x 19.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c3c0b9
/internal/media/dispatcher/14605/resize%25253Aformat%25253Dthumbnail,"[30.162, 40.64]",Museum purchase,late 19th to early 20th century (printed 1992),not found in JSON,2006.34.1.6,gelatin silver print,18773,Village Scene,Art Works,Antonio Beato,Sight: 11 7/8 x 16 in. (30.2 x 40.6 cm)Mat: 16 x 20 in. (40.6 x 50.8 cm),"The location of this quiet village scene cannot be identified. Of Egyptian dwellings, E.W. Lane wrote in his Manners and Customs of the Modern Egyptians (1836): ""Very few large or handsome houses are to be seen in Egypt, excepting in the metropolis and some other towns. The dwellings of the lower orders, particularly those of the peasants ... are mostly built of unbaked bricks, cemented together with mud ... The chambers have small apertures high up in the walls, for the admission of light and air - sometimes furnished with a grating of wood. The roofs are formed of palm branches and palm leaves ... laid upon rafters of the trunk of the palm, and covered with a plaster of mud and chopped straw. ... Most of the villages of Egypt are situated upon eminences of rubbish, and are surrounded by palm trees, or have a few of these trees in their vicinity."" The signature of the artist has been partially scratched out of the negative, a not uncommon result of one photographer having purchased the plates of another.",not found in JSON,not found in JSON,Europe,#d4d3d8
/internal/media/dispatcher/14683/resize%25253Aformat%25253Dthumbnail,"[8.255, 9.842]","Collection of the Lowe Art Museum, University of Miami",not dated,not found in JSON,65.052.007,etching,22633,Village Scene,Art Works,Artist Unknown,Sight: 3 1/4 x 5 3/8 in. (8.3 x 13.7 cm)Overall: 3 7/8 x 10 in. (9.8 x 25.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#706d59
/internal/media/dispatcher/7141/resize%25253Aformat%25253Dthumbnail,23.812,Bequest of Benedict G. Rucker,ca. 1750,not found in JSON,2004.33.33,pencil and watercolor on paper,24907,Village Scene,Art Works,Artist Unknown,Sheet: 9 3/8 x 14 3/4 in. (23.8 x 37.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a2906f
/internal/media/dispatcher/13727/resize%25253Aformat%25253Dthumbnail,"[48.26, 63.818]",Bequest of Larue Storm,1957,not found in JSON,2006.27.26,lithograph,18499,Villefranche Poster,Art Works,Jean Cocteau,Sight: 19 x 17 1/8 in. (48.3 x 43.5 cm)Sheet: 25 1/8 x 19 in. (63.8 x 48.3 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a79973
/internal/media/dispatcher/7255/resize%25253Aformat%25253Dthumbnail,6.032,Bequest of Benedict G. Rucker,1918,not found in JSON,2004.33.53.1,glass plate stereo transparency,16172,Villers-au-Vent ruines (Ruins of Villers-au-Vent),Art Works,Ã‰ditions S.T.L.,Overall: 2 3/8 x 5 in. (6 x 12.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d5d5d5
/internal/media/dispatcher/7268/resize%25253Aformat%25253Dthumbnail,6.032,Bequest of Benedict G. Rucker,1918,not found in JSON,2004.33.53.14,glass plate stereo transparency,24911,Villers-au-Vent ruines (Ruins of Villers-au-Vent),Art Works,Ã‰ditions S.T.L.,Overall: 2 3/8 x 5 in. (6 x 12.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#dbdbdb
/internal/media/dispatcher/15700/resize%25253Aformat%25253Dthumbnail,"[79.692, 54.293, 64.135]",Gift of Mrs. Benjamin Kresberg,1966,not found in JSON,78.024.007.1,lithograph,18445,Violon et bouteille,Art Works,Pablo Picasso,Sight: 21 3/8 x 16 5/8 in. (54.3 x 42.2 cm)Sheet: 25 1/4 x 19 in. (64.1 x 48.3 cm)Framed: 31 3/8 x 25 1/4 x 7/8 in. (79.7 x 64.1 x 2.2 cm),not found in JSON,2.222,not found in JSON,Europe,#a19679
/internal/media/dispatcher/16793/resize%25253Aformat%25253Dthumbnail,32.702,Gift of Dr. David Klein,1708,not found in JSON,77.324.884.94,engraving,19661,The Viper Bites Paul but He Is Not Harmed (Acts 28),Art Works,Christoph Weigel,Sheet: 12 7/8 x 8 3/4 in. (32.7 x 22.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#7a786c
/internal/media/dispatcher/16480/resize%25253Aformat%25253Dthumbnail,"[113.665, 71.12]",Gift of Ann and Dr. Norman Jaffe,second half of the 17th century,not found in JSON,67.013.000,oil on canvas,7946,The Virgin Annunciate,Art Works,not found in JSON,Sight: 28 x 22 1/2 in. (71.1 x 57.2 cm)Framed: 44 3/4 x 41 x 4 in. (113.7 x 104.1 x 10.2 cm),not found in JSON,10.16,not found in JSON,Europe,#2e2117
/internal/media/dispatcher/331/resize%25253Aformat%25253Dthumbnail,40.64,Gift of Benedict Rucker,not dated,not found in JSON,2000.058.07,"wood, paint and gilding",13659,The Virgin Mary,Art Works,Artist Unknown,Overall: 16 x 6 5/8 x 4 1/2 in. (40.6 x 16.8 x 11.4 cm),not found in JSON,11.43,not found in JSON,Europe,#d2cec7
/internal/media/dispatcher/16747/resize%25253Aformat%25253Dthumbnail,32.385,Gift of Dr. David Klein,1708,not found in JSON,77.324.884.48,engraving,25352,The Virgin Mary Visits Her Cousin Elizabeth (Luke 1),Art Works,Christoph Weigel,Sheet: 12 3/4 x 8 5/8 in. (32.4 x 21.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ceccbd
/internal/media/dispatcher/14198/resize%25253Aformat%25253Dthumbnail,"[9.842, 30.48]","Collection of the Lowe Art Museum, University of Miami",not dated,not found in JSON,S65.052.099,engraving,8114,Virgo Nuptialis Argentinesis,Art Works,Wenceslaus Hollar,Sight: 3 7/8 x 2 1/2 in. (9.8 x 6.4 cm)Mat: 12 x 9 1/2 in. (30.5 x 24.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#45422c
/internal/media/dispatcher/1900/resize%25253Aformat%25253Dthumbnail,3.81,Gift of Bernie Bercuson,1953,not found in JSON,94.0042.13,pottery and glaze,10035,Visage de femme (Woman's Face),Containers,Pablo Picasso,Overall: 1 1/2 x 12 1/4 x 14 7/8 in. (3.8 x 31.1 x 37.8 cm),not found in JSON,37.782,not found in JSON,Europe,#1c201f
/internal/media/dispatcher/3414/resize%25253Aformat%25253Dthumbnail,3.492,Gift of Bernie Bercuson,1955,not found in JSON,94.0042.15,pottery and glaze,8167,Visage (Face),Containers,Pablo Picasso,Overall: 1 3/8 x 12 3/4 x 15 5/8 in. (3.5 x 32.4 x 39.7 cm),not found in JSON,39.688,not found in JSON,Europe,#7b5c47
